nabm_concept_name,nabm_concept_code,loinc_concept_name,loinc_concept_code
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Piromidate [Susceptibility] by Minimum inhibitory concentration (MIC),55705-8
CMI BACTERIE AEROBIE,5278,Piromidate [Susceptibility] by Minimum inhibitory concentration (MIC),55705-8
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Piromidate [Susceptibility] by Minimum inhibitory concentration (MIC),55705-8
CMI BACTERIE ANAEROBIE,5279,Piromidate [Susceptibility] by Minimum inhibitory concentration (MIC),55705-8
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Piromidate [Susceptibility],55706-6
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Piromidate [Susceptibility],55706-6
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Piromidate [Susceptibility] by Disk diffusion (KB),55707-4
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Piromidate [Susceptibility] by Disk diffusion (KB),55707-4
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Piromidate [Susceptibility] by Gradient strip,55708-2
CMI BACTERIE AEROBIE,5278,Piromidate [Susceptibility] by Gradient strip,55708-2
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Piromidate [Susceptibility] by Gradient strip,55708-2
CMI BACTERIE ANAEROBIE,5279,Piromidate [Susceptibility] by Gradient strip,55708-2
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Pristinamycin [Susceptibility] by Gradient strip,55709-0
CMI BACTERIE AEROBIE,5278,Pristinamycin [Susceptibility] by Gradient strip,55709-0
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Pristinamycin [Susceptibility] by Gradient strip,55709-0
CMI BACTERIE ANAEROBIE,5279,Pristinamycin [Susceptibility] by Gradient strip,55709-0
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Pyrazinamide [Susceptibility] by Gradient strip,55710-8
CMI BACTERIE AEROBIE,5278,Pyrazinamide [Susceptibility] by Gradient strip,55710-8
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Pyrazinamide [Susceptibility] by Gradient strip,55710-8
CMI BACTERIE ANAEROBIE,5279,Pyrazinamide [Susceptibility] by Gradient strip,55710-8
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Rosoxacin [Susceptibility] by Gradient strip,55713-2
CMI BACTERIE AEROBIE,5278,Rosoxacin [Susceptibility] by Gradient strip,55713-2
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Rosoxacin [Susceptibility] by Gradient strip,55713-2
CMI BACTERIE ANAEROBIE,5279,Rosoxacin [Susceptibility] by Gradient strip,55713-2
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Sisomicin [Susceptibility] by Gradient strip,55714-0
CMI BACTERIE AEROBIE,5278,Sisomicin [Susceptibility] by Gradient strip,55714-0
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Sisomicin [Susceptibility] by Gradient strip,55714-0
CMI BACTERIE ANAEROBIE,5279,Sisomicin [Susceptibility] by Gradient strip,55714-0
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Spiramycin [Susceptibility] by Gradient strip,55715-7
CMI BACTERIE AEROBIE,5278,Spiramycin [Susceptibility] by Gradient strip,55715-7
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Spiramycin [Susceptibility] by Gradient strip,55715-7
CMI BACTERIE ANAEROBIE,5279,Spiramycin [Susceptibility] by Gradient strip,55715-7
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Ticarcillin+Sulbactam [Susceptibility] by Minimum inhibitory concentration (MIC),55716-5
CMI BACTERIE AEROBIE,5278,Ticarcillin+Sulbactam [Susceptibility] by Minimum inhibitory concentration (MIC),55716-5
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Ticarcillin+Sulbactam [Susceptibility] by Minimum inhibitory concentration (MIC),55716-5
CMI BACTERIE ANAEROBIE,5279,Ticarcillin+Sulbactam [Susceptibility] by Minimum inhibitory concentration (MIC),55716-5
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Ticarcillin+Sulbactam [Susceptibility],55717-3
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Ticarcillin+Sulbactam [Susceptibility],55717-3
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Ticarcillin+Sulbactam [Susceptibility] by Disk diffusion (KB),55718-1
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Ticarcillin+Sulbactam [Susceptibility] by Disk diffusion (KB),55718-1
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Ticarcillin+Sulbactam [Susceptibility] by Gradient strip,55719-9
CMI BACTERIE AEROBIE,5278,Ticarcillin+Sulbactam [Susceptibility] by Gradient strip,55719-9
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Ticarcillin+Sulbactam [Susceptibility] by Gradient strip,55719-9
CMI BACTERIE ANAEROBIE,5279,Ticarcillin+Sulbactam [Susceptibility] by Gradient strip,55719-9
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Tinidazole [Susceptibility] by Minimum inhibitory concentration (MIC),55720-7
CMI BACTERIE AEROBIE,5278,Tinidazole [Susceptibility] by Minimum inhibitory concentration (MIC),55720-7
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Tinidazole [Susceptibility] by Minimum inhibitory concentration (MIC),55720-7
CMI BACTERIE ANAEROBIE,5279,Tinidazole [Susceptibility] by Minimum inhibitory concentration (MIC),55720-7
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Tinidazole [Susceptibility] by Disk diffusion (KB),55721-5
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Tinidazole [Susceptibility] by Disk diffusion (KB),55721-5
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Tinidazole [Susceptibility] by Gradient strip,55722-3
CMI BACTERIE AEROBIE,5278,Tinidazole [Susceptibility] by Gradient strip,55722-3
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Tinidazole [Susceptibility] by Gradient strip,55722-3
CMI BACTERIE ANAEROBIE,5279,Tinidazole [Susceptibility] by Gradient strip,55722-3
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Virginiamycin [Susceptibility] by Gradient strip,55723-1
CMI BACTERIE AEROBIE,5278,Virginiamycin [Susceptibility] by Gradient strip,55723-1
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Virginiamycin [Susceptibility] by Gradient strip,55723-1
CMI BACTERIE ANAEROBIE,5279,Virginiamycin [Susceptibility] by Gradient strip,55723-1
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Cefotiam hexetil [Susceptibility] by Minimum inhibitory concentration (MIC),55737-1
CMI BACTERIE AEROBIE,5278,Cefotiam hexetil [Susceptibility] by Minimum inhibitory concentration (MIC),55737-1
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Cefotiam hexetil [Susceptibility] by Minimum inhibitory concentration (MIC),55737-1
CMI BACTERIE ANAEROBIE,5279,Cefotiam hexetil [Susceptibility] by Minimum inhibitory concentration (MIC),55737-1
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Cefotiam hexetil [Susceptibility],55738-9
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Cefotiam hexetil [Susceptibility],55738-9
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Cefotiam hexetil [Susceptibility] by Disk diffusion (KB),55739-7
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Cefotiam hexetil [Susceptibility] by Disk diffusion (KB),55739-7
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Cefotiam hexetil [Susceptibility] by Gradient strip,55740-5
CMI BACTERIE AEROBIE,5278,Cefotiam hexetil [Susceptibility] by Gradient strip,55740-5
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Cefotiam hexetil [Susceptibility] by Gradient strip,55740-5
CMI BACTERIE ANAEROBIE,5279,Cefotiam hexetil [Susceptibility] by Gradient strip,55740-5
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Doripenem [Susceptibility] by Minimum inhibitory concentration (MIC),56031-8
CMI BACTERIE AEROBIE,5278,Doripenem [Susceptibility] by Minimum inhibitory concentration (MIC),56031-8
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Doripenem [Susceptibility] by Minimum inhibitory concentration (MIC),56031-8
CMI BACTERIE ANAEROBIE,5279,Doripenem [Susceptibility] by Minimum inhibitory concentration (MIC),56031-8
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Capreomycin [Susceptibility] by Minimum inhibitory concentration (MIC),56-2
CMI BACTERIE AEROBIE,5278,Capreomycin [Susceptibility] by Minimum inhibitory concentration (MIC),56-2
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Capreomycin [Susceptibility] by Minimum inhibitory concentration (MIC),56-2
CMI BACTERIE ANAEROBIE,5279,Capreomycin [Susceptibility] by Minimum inhibitory concentration (MIC),56-2
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Capreomycin [Susceptibility] by Disk diffusion (KB),57-0
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Capreomycin [Susceptibility] by Disk diffusion (KB),57-0
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Cefepime [Susceptibility] for meningitis by Disk diffusion (KB),58412-8
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Cefepime [Susceptibility] for meningitis by Disk diffusion (KB),58412-8
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Doripenem [Susceptibility] by Gradient strip,58711-3
CMI BACTERIE AEROBIE,5278,Doripenem [Susceptibility] by Gradient strip,58711-3
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Doripenem [Susceptibility] by Gradient strip,58711-3
CMI BACTERIE ANAEROBIE,5279,Doripenem [Susceptibility] by Gradient strip,58711-3
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Carbenicillin [Susceptibility] by Minimum inhibitory concentration (MIC),60-4
CMI BACTERIE AEROBIE,5278,Carbenicillin [Susceptibility] by Minimum inhibitory concentration (MIC),60-4
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Carbenicillin [Susceptibility] by Minimum inhibitory concentration (MIC),60-4
CMI BACTERIE ANAEROBIE,5279,Carbenicillin [Susceptibility] by Minimum inhibitory concentration (MIC),60-4
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Doripenem [Susceptibility],60535-2
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Doripenem [Susceptibility],60535-2
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Clindamycin.induced [Susceptibility],61188-9
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Clindamycin.induced [Susceptibility],61188-9
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Carbenicillin [Susceptibility] by Disk diffusion (KB),61-2
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Carbenicillin [Susceptibility] by Disk diffusion (KB),61-2
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Deprecated Carbapenem [Susceptibility] in Isolate Qualitative,62237-3
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Deprecated Carbapenem [Susceptibility] in Isolate Qualitative,62237-3
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Cefadroxil [Susceptibility] by Minimum inhibitory concentration (MIC),64-6
CMI BACTERIE AEROBIE,5278,Cefadroxil [Susceptibility] by Minimum inhibitory concentration (MIC),64-6
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Cefadroxil [Susceptibility] by Minimum inhibitory concentration (MIC),64-6
CMI BACTERIE ANAEROBIE,5279,Cefadroxil [Susceptibility] by Minimum inhibitory concentration (MIC),64-6
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Cefadroxil [Susceptibility] by Disk diffusion (KB),65-3
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Cefadroxil [Susceptibility] by Disk diffusion (KB),65-3
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Cefepime [Susceptibility] by Minimum inhibitory concentration (MIC),6644-9
CMI BACTERIE AEROBIE,5278,Cefepime [Susceptibility] by Minimum inhibitory concentration (MIC),6644-9
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Cefepime [Susceptibility] by Minimum inhibitory concentration (MIC),6644-9
CMI BACTERIE ANAEROBIE,5279,Cefepime [Susceptibility] by Minimum inhibitory concentration (MIC),6644-9
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Meropenem [Susceptibility] by Minimum inhibitory concentration (MIC),6652-2
CMI BACTERIE AEROBIE,5278,Meropenem [Susceptibility] by Minimum inhibitory concentration (MIC),6652-2
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Meropenem [Susceptibility] by Minimum inhibitory concentration (MIC),6652-2
CMI BACTERIE ANAEROBIE,5279,Meropenem [Susceptibility] by Minimum inhibitory concentration (MIC),6652-2
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Meropenem [Susceptibility] by Disk diffusion (KB),6653-0
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Meropenem [Susceptibility] by Disk diffusion (KB),6653-0
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Amantadine [Susceptibility],6-7
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Amantadine [Susceptibility],6-7
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Bacitracin [Susceptibility] by Minimum inhibitory concentration (MIC),6827-0
CMI BACTERIE AEROBIE,5278,Bacitracin [Susceptibility] by Minimum inhibitory concentration (MIC),6827-0
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Bacitracin [Susceptibility] by Minimum inhibitory concentration (MIC),6827-0
CMI BACTERIE ANAEROBIE,5279,Bacitracin [Susceptibility] by Minimum inhibitory concentration (MIC),6827-0
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Cefamandole [Susceptibility] by Minimum inhibitory concentration (MIC),68-7
CMI BACTERIE AEROBIE,5278,Cefamandole [Susceptibility] by Minimum inhibitory concentration (MIC),68-7
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Cefamandole [Susceptibility] by Minimum inhibitory concentration (MIC),68-7
CMI BACTERIE ANAEROBIE,5279,Cefamandole [Susceptibility] by Minimum inhibitory concentration (MIC),68-7
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Penicillin [Susceptibility] by Minimum inhibitory concentration (MIC),6932-8
CMI BACTERIE AEROBIE,5278,Penicillin [Susceptibility] by Minimum inhibitory concentration (MIC),6932-8
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Penicillin [Susceptibility] by Minimum inhibitory concentration (MIC),6932-8
CMI BACTERIE ANAEROBIE,5279,Penicillin [Susceptibility] by Minimum inhibitory concentration (MIC),6932-8
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Streptomycin.high potency [Susceptibility] by Minimum inhibitory concentration (MIC),6933-6
CMI BACTERIE AEROBIE,5278,Streptomycin.high potency [Susceptibility] by Minimum inhibitory concentration (MIC),6933-6
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Streptomycin.high potency [Susceptibility] by Minimum inhibitory concentration (MIC),6933-6
CMI BACTERIE ANAEROBIE,5279,Streptomycin.high potency [Susceptibility] by Minimum inhibitory concentration (MIC),6933-6
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Cefamandole [Susceptibility] by Disk diffusion (KB),69-5
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Cefamandole [Susceptibility] by Disk diffusion (KB),69-5
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Amikacin [Susceptibility] by Gradient strip,6975-7
CMI BACTERIE AEROBIE,5278,Amikacin [Susceptibility] by Gradient strip,6975-7
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Amikacin [Susceptibility] by Gradient strip,6975-7
CMI BACTERIE ANAEROBIE,5279,Amikacin [Susceptibility] by Gradient strip,6975-7
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Amoxicillin [Susceptibility] by Gradient strip,6976-5
CMI BACTERIE AEROBIE,5278,Amoxicillin [Susceptibility] by Gradient strip,6976-5
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Amoxicillin [Susceptibility] by Gradient strip,6976-5
CMI BACTERIE ANAEROBIE,5279,Amoxicillin [Susceptibility] by Gradient strip,6976-5
CMI STREPTOCOCCUS PNEUMONIAE,5290,Amoxicillin [Susceptibility] by Gradient strip,6976-5
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Amoxicillin+Clavulanate [Susceptibility] by Gradient strip,6977-3
CMI BACTERIE AEROBIE,5278,Amoxicillin+Clavulanate [Susceptibility] by Gradient strip,6977-3
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Amoxicillin+Clavulanate [Susceptibility] by Gradient strip,6977-3
CMI BACTERIE ANAEROBIE,5279,Amoxicillin+Clavulanate [Susceptibility] by Gradient strip,6977-3
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Ampicillin [Susceptibility] by Gradient strip,6979-9
CMI BACTERIE AEROBIE,5278,Ampicillin [Susceptibility] by Gradient strip,6979-9
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Ampicillin [Susceptibility] by Gradient strip,6979-9
CMI BACTERIE ANAEROBIE,5279,Ampicillin [Susceptibility] by Gradient strip,6979-9
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Ampicillin+Sulbactam [Susceptibility] by Gradient strip,6980-7
CMI BACTERIE AEROBIE,5278,Ampicillin+Sulbactam [Susceptibility] by Gradient strip,6980-7
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Ampicillin+Sulbactam [Susceptibility] by Gradient strip,6980-7
CMI BACTERIE ANAEROBIE,5279,Ampicillin+Sulbactam [Susceptibility] by Gradient strip,6980-7
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Azithromycin [Susceptibility] by Gradient strip,6981-5
CMI BACTERIE AEROBIE,5278,Azithromycin [Susceptibility] by Gradient strip,6981-5
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Azithromycin [Susceptibility] by Gradient strip,6981-5
CMI BACTERIE ANAEROBIE,5279,Azithromycin [Susceptibility] by Gradient strip,6981-5
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Aztreonam [Susceptibility] by Gradient strip,6982-3
CMI BACTERIE AEROBIE,5278,Aztreonam [Susceptibility] by Gradient strip,6982-3
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Aztreonam [Susceptibility] by Gradient strip,6982-3
CMI BACTERIE ANAEROBIE,5279,Aztreonam [Susceptibility] by Gradient strip,6982-3
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Bacitracin [Susceptibility] by Gradient strip,6983-1
CMI BACTERIE AEROBIE,5278,Bacitracin [Susceptibility] by Gradient strip,6983-1
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Bacitracin [Susceptibility] by Gradient strip,6983-1
CMI BACTERIE ANAEROBIE,5279,Bacitracin [Susceptibility] by Gradient strip,6983-1
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Beta lactamase.extended spectrum [Susceptibility],6984-9
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Beta lactamase.extended spectrum [Susceptibility],6984-9
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Beta lactamase.usual [Susceptibility],6985-6
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Beta lactamase.usual [Susceptibility],6985-6
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Cefaclor [Susceptibility] by Gradient strip,6986-4
CMI BACTERIE AEROBIE,5278,Cefaclor [Susceptibility] by Gradient strip,6986-4
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Cefaclor [Susceptibility] by Gradient strip,6986-4
CMI BACTERIE ANAEROBIE,5279,Cefaclor [Susceptibility] by Gradient strip,6986-4
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Cefepime [Susceptibility] by Gradient strip,6987-2
CMI BACTERIE AEROBIE,5278,Cefepime [Susceptibility] by Gradient strip,6987-2
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Cefepime [Susceptibility] by Gradient strip,6987-2
CMI BACTERIE ANAEROBIE,5279,Cefepime [Susceptibility] by Gradient strip,6987-2
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Cefodizime [Susceptibility] by Gradient strip,6988-0
CMI BACTERIE AEROBIE,5278,Cefodizime [Susceptibility] by Gradient strip,6988-0
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Cefodizime [Susceptibility] by Gradient strip,6988-0
CMI BACTERIE ANAEROBIE,5279,Cefodizime [Susceptibility] by Gradient strip,6988-0
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Cefotaxime [Susceptibility] by Gradient strip,6989-8
CMI BACTERIE AEROBIE,5278,Cefotaxime [Susceptibility] by Gradient strip,6989-8
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Cefotaxime [Susceptibility] by Gradient strip,6989-8
CMI BACTERIE ANAEROBIE,5279,Cefotaxime [Susceptibility] by Gradient strip,6989-8
CMI STREPTOCOCCUS PNEUMONIAE,5290,Cefotaxime [Susceptibility] by Gradient strip,6989-8
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,cefoTEtan [Susceptibility] by Gradient strip,6990-6
CMI BACTERIE AEROBIE,5278,cefoTEtan [Susceptibility] by Gradient strip,6990-6
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,cefoTEtan [Susceptibility] by Gradient strip,6990-6
CMI BACTERIE ANAEROBIE,5279,cefoTEtan [Susceptibility] by Gradient strip,6990-6
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,cefOXitin [Susceptibility] by Gradient strip,6991-4
CMI BACTERIE AEROBIE,5278,cefOXitin [Susceptibility] by Gradient strip,6991-4
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,cefOXitin [Susceptibility] by Gradient strip,6991-4
CMI BACTERIE ANAEROBIE,5279,cefOXitin [Susceptibility] by Gradient strip,6991-4
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Cefpirome [Susceptibility] by Gradient strip,6992-2
CMI BACTERIE AEROBIE,5278,Cefpirome [Susceptibility] by Gradient strip,6992-2
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Cefpirome [Susceptibility] by Gradient strip,6992-2
CMI BACTERIE ANAEROBIE,5279,Cefpirome [Susceptibility] by Gradient strip,6992-2
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Cefpodoxime [Susceptibility] by Gradient strip,6993-0
CMI BACTERIE AEROBIE,5278,Cefpodoxime [Susceptibility] by Gradient strip,6993-0
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Cefpodoxime [Susceptibility] by Gradient strip,6993-0
CMI BACTERIE ANAEROBIE,5279,Cefpodoxime [Susceptibility] by Gradient strip,6993-0
ANTIBIOGRAMME BACTERIE ANAEROBIE (SAUF MYCOPLASME) (ATB),270,Cefprozil [Susceptibility] by Gradient strip,6994-8
CMI BACTERIE AEROBIE,5278,Cefprozil [Susceptibility] by Gradient strip,6994-8
ANTIBIOGRAMME BACTERIE AEROBIE (SAUF MYCOPLASME) (ATB),269,Cefprozil [Susceptibility] by Gradient strip,6994-8
CMI BACTERIE ANAEROBIE,5279,Cefprozil [Susceptibility] by Gradient strip,6994-8
